CID,SMILES,pred_lum,pred_PLQY
169979678,C=C1C2C(CCC3=CC(F)=C(F)C(=[F+])C3=C3C=C(C)C(c4ccccc4)=CN13)c1ccc[c-]c1-c1cccc[n+]12,568,40.9
149517998,Nc1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CCC(Cn2cccn2)C1,500,40.8
155188196,Fc1cc(F)c(c2cc[c-]cn2)c(-c2ccc3cccc(c4ccccn4)c3c2)c1,571,40.8
140293752,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc[c-]c1-c1cc(C(=O)c2c(F)ccc(-c3ccccn3)c2F)cc(c2ccccc2n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,508,40.8
58388432,CCOC(=O)c1c(F)c(-c2ccccn2)[c-]c(C2C=CC=C(c3ccc(C)cc3F)N2)c1F,549,40.8
57573106,Cc1c(-c2cccc[n+]2C)c(F)cc(F)c1c1c[c-]cc[n+]1C,554,40.8
59171917,Cc1cc(C)cc(N(c2cccc(-c3[c-]cc(F)cc3F)n2)c2cccc(-c3ccc(F)cc3F)n2)c1,543,40.8
10144226,N=C(O)N(c1ccc(COC(O)=NCCOP(=O)(O)O)c(-c2[c-]cc(F)cc2F)n1)c1c(F)cccc1F,536,40.8
11517008,OCc1ccc(NC(O)=NCc2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,569,40.8
162214369,CCCCCCCCCCCCOc1cc(CCc2[c-]cc(c3cc(-c4ccc(CCc5cc(C)c(OCCCCCCCCCCCC)c(C)c5)cn4)c(F)cc3F)nc2)cc(C)c1OCCCCCCCCCCCC,600,40.8
169233868,COc1cc(C(O)=NCC(c2ccccc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2ccc(C)nc12,567,40.8
59643832,CN(C)c1ccnc(-c2[c-]c(S(=O)(=O)C(F)(F)F)c(F)c(SOOC(F)(F)F)c2F)c1,504,40.8
168887258,Cc1nc2cc(N3CCOCC3)nc(-c3[c-]cc(F)cc3F)c2c(=O)n1C,565,40.8
140066273,C[Si](C)(C)c1ccnc(-c2[c-]cc(F)c(C#N)c2F)c1,532,40.7
123501154,N=CCc1nccc(c2cccnc2-c2[c-]c(F)c(F)c(F)c2F)n1,563,40.7
58620883,[C-]#[N+]c1c(F)c2cc(c1F)C(C)(C)c1cccc(n1)C(C)(C)c1cccc(n1)-c1[c-]c(c(F)c(C(F)(F)F)c1F)C2=O,554,40.7
162214368,CCCCCCCCCCCCOc1cc(/C=C/c2[c-]cc(c3cc(-c4ccc(/C=C/c5cc(C)c(OCCCCCCCCCCCC)c(C)c5)cn4)c(F)cc3F)nc2)cc(C)c1OCCCCCCCCCCCC,603,40.7
59609432,Cc1ccccc1-c1cc(c2c(F)c(F)c(F)c(-c3ccccn3)c2F)c(-c2ccccc2C)[c-]c1-c1c(F)c(F)c(F)c(-c2ccccn2)c1F,494,40.7
168823030,Cc1ccc(-c2[c-]c(F)c(F)cc2F)nc1,541,40.7
69019939,CC(C)(Cc1ccnc(-c2[c-]cc(F)cc2F)c1)N1CCN(C(=O)O)CC1,545,40.7
59645921,CC1(C)c2cccc(n2)-c2[c-]ccc(c2)CCc2cc(c(F)cc2F)-c2cccc1n2,549,40.7
10155876,O=C(c1cc(-c2[c-]cc(F)cc2F)nc2ccccc12)N1CCCC1CO,605,40.6
10155875,O=C(c1cc(-c2[c-]cc(F)cc2F)nc2ccccc12)N1CCC[C@@H]1CO,605,40.6
170382085,COc1cc(C(O)=NCC(c2cc(C(C)(C)F)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2cn(C3CC3)nc12,588,40.6
137653811,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3[c-]cc(F)cc3F)nc1)C2,546,40.6
165148862,[2H]C([2H])(c1ccc(-c2[c-]cc(F)cc2F)nc1)C([2H])([2H])c1cc(-c2ccccc2-c2ccc(-c3cccc4c3oc3nc(C)ccc34)nc2)cc(C([2H])([2H])C([2H])([2H])c2ccc(-c3ccc(F)cc3F)nc2)c1,559,40.6
67617282,Cc1c(-c2ccc(c3[c-]cc(F)cc3F)nc2)[nH]c2ccccc2c1=O,568,40.6
140470009,N=CN=C(O)OCc1ccc(N(C(=N)O)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,565,40.6
68320551,N=CN=C(O)OCc1ccc(N(C(=N)O)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,565,40.6
141344480,C[C@H]1CCCN1c1cc2cc(C(=O)O)ccc2nc1-c1[c-]cc(F)cc1F,560,40.6
170711381,Cc1cc([C@H]2C[C@@H](c3cc4c(=O)n(C)c(C)nc4c(-c4[c-]cc(F)cc4F)n3)C[C@@H](C)O2)ccn1,565,40.6
10139513,N=CN=C(O)OCc1ccc(N(C(=N)O)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,565,40.6
137632503,O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3[c-]cc(F)cc3F)nc1)C2,546,40.6
168821787,Fc1[c-]c(-c2ccc(-c3ccccc3)cn2)c(F)cc1F,541,40.6
3994629,Cc1cccc2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc12,608,40.6
170520360,COC(=O)C1(c2cc[n+]([O-])c(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,560,40.6
170711992,Cc1cc([C@H]2CN(c3cc4c(=O)n(C)c(C)nc4c(-c4[c-]cc(F)cc4F)n3)C[C@@H](C)O2)ccn1,575,40.6
18073676,COc1cc(OC)c2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc2c1,594,40.6
159339294,COCc1ccc2c(n1)CN(C(=O)Cc1nc(-c3[c-]cc(F)cc3F)ccc1[N+](=O)[O-])C2,549,40.6
20583408,O=C(c1cc(-c2[c-]cc(F)cc2F)nc2ccccc12)N1CCC[C@H]1CO,605,40.6
170711899,Cc1cc([C@@H]2CN(c3cc4c(=O)n(C)c(C)nc4c(-c4[c-]cc(F)cc4F)n3)C[C@H](C)O2)ccn1,575,40.6
162472464,C=CC(=O)N1[C@H](C)CN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]c(N)c(F)c(F)c4F)c(F)cc23)C[C@@H]1C,614,40.5
162537060,Fc1c[c-]c(-c2cc(C(F)(F)F)cc(-c3ccccn3)n2)c(F)c1C(F)(F)F,513,40.5
170380126,N#CC1(c2cc([C@@](O)(CN=C(O)c3cc(OC4CC4)c4nn(C5(F)CC5)cc4c3)C3CC3)nc(-c3[c-]c(Cl)c(F)cc3F)c2F)CC1,612,40.5
170408154,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN=C(O)c1ccc3nc(C4CC4)oc3c1)c1cccc(F)c1)nc2-c1[c-]c(C(F)(F)F)c(F)cc1F,557,40.5
153393972,Cc1ccc(-c2[c-]cc(F)cc2F)nc1C,540,40.5
90096177,Fc1[c-]c(-c2ncccc2-c2ccc3nccn3c2)c(F)cc1F,545,40.5
161519542,CCc1cc(N(C)C)cc(-c2[c-]c(CC)c(F)cc2F)n1,586,40.5
169979604,C=C1C2C(CCc3c(F)c(F)cc(F)c3-c3cc(-c4ccccc4)c(C)c[n+]31)c1ccc[c-]c1-c1cccc[n+]12,547,40.5
170321621,C=C1CC2(C)[n+]3ccc4ccccc4c3-c3[c-]c(-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)ccc3C2(C)CCc2cc(F)cc(F)c2-c2cccc[n+]21,633,40.5
169265058,COc1cc(C(O)=NCC(c2ccccc2)c2cc(C(C)(C)C(=N)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)cc2sc(C)nc12,595,40.5
130270070,COc1cc(C(=N)O)nc(-c2[c-]c(C#CC3CCCN(C)C3=O)c(F)cc2F)c1,620,40.5
69058778,Fc1c[c-]c(-c2ccc(C34CCCN(CC3)C4)cn2)c(F)c1F,572,40.5
66717086,CCCCCCc1cc2cc(-c3ccnc(-c4[c-]cc(F)cc4F)c3)sc2s1,562,40.5
69398265,N=C1NNN(Cc2cccnc2-c2[c-]cc(F)cc2F)N1c1cccc(Cl)c1Cl,541,40.5
129786294,Fc1c(F)c(F)c(-c2cc(-c3ccccc3)cc(-c3[c-]cccc3)n2)c(F)c1F,557,40.5
163591723,CNc1c(-n2c([C@H](Cc3cc(F)cc(F)c3)N=C(O)Cn3nc(C(F)F)c4c3C(F)(F)[C@@H]3C[C@H]43)nc3nc(-c4[c-]cc(F)cc4F)ccc3c2=O)ccc(Cl)c1C(=N)NS(C)(=O)=O,617,40.5
169264717,CCC(F)(C(=N)O)c1cc(Cl)nc(-c2[c-]cc(F)c(Cl)c2F)c1F,553,40.5
166994712,CNc1c(-n2c([C@H](Cc3cc(F)cc(F)c3)N=C(O)Cn3nc(C(F)F)c4c3C(F)(F)[C@@H]3C[C@H]43)nc3nc(-c4[c-]cc(F)cc4F)ccc3c2=O)ccc(Cl)c1C(=N)NS(C)(=O)=O,617,40.5
69236538,NNC(O)=Nc1ccc(N(CCCl)CCCl)c(-c2cc(-c3[c-]cc(F)cc3F)nc3ccccc23)c1,646,40.5
169264754,Cc1[c-]c(-c2nc(Cl)cc(C3(C(=O)O)CC3)c2F)c(F)cc1F,593,40.5
67961600,CCc1cnc(-c2[c-]cc(F)cc2F)c2cc(C(=O)O)ccc12,611,40.5
132502801,Fc1c[c-]c(-c2ccc(COCCCCCCOc3ccc(-c4ccc5c(c4)OCCOCCOCCOc4ccccc4OCCOCCOCCO5)cc3)cn2)c(F)c1,564,40.5
157122061,CC(F)(c1ncccn1)C1CN(C(=O)Cc2nc(-c3[c-]cc(F)cc3F)ccc2N)C1,568,40.5
169241535,CC1C[B]c2c(-c3[c-]cc(F)c(Cl)c3F)nc(C(CN=CO)C3CC3)c(F)c21,577,40.5
56944297,Cn1cnc(C(=O)N(Cc2ccnc(-c3[c-]c(F)c(F)cc3F)c2)C2CCC2)c1,535,40.4
169309168,[2H]C([2H])([2H])c1ccc(-c2[c-]cc(F)cc2F)nc1C([2H])([2H])[2H],540,40.4
169234035,CCC(C)c1cc(C(CN=CO)c2ccccc2)nc(-c2[c-]c(O)c(F)cc2F)c1C,558,40.4
164911270,Cc1cnc2c(Cl)cc(C(O)=NCC(c3cc4c(c(-c5[c-]c(F)c(F)cc5F)n3)OC[C@]4(C)C(=N)O)C3CC3)cc2c1,553,40.4
164910913,Cc1cnc2c(Cl)cc(C(O)=NC[C@H](c3cc4c(c(-c5[c-]c(F)c(F)cc5F)n3)OC[C@]4(C)C(=N)O)C3CC3)cc2c1,553,40.4
169241056,COC1=CC(C(O)=NC[C@H](c2nc(-c3[c-]c(Cl)c(F)cc3F)c3c(c2Cl)[C@@](C)(C(=[NH2+])O)CO3)C2CC2)=C/C(=C/NC(F)F)C1=N,616,40.4
3881331,Cc1ccc(C)c2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc12,561,40.4
67105446,O=C1CC(CCO)(c2ccc(F)cc2)CCN1c1cccc(-c2[c-]cc(F)cc2F)n1,540,40.4
102716662,CNc1cc(C(F)(F)F)cc(-c2[c-]cc(F)cc2F)n1,534,40.4
169233881,C/C=C(\NCC(c1cccc(F)c1)c1cc2c(c(-c3[c-]c(C(F)(F)F)c(F)cc3F)n1)OCC2C)c1cc(NC)c2nc(C3CC3)oc2c1,576,40.4
170408204,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC3CC3)c3ncc(Cl)cc3c2)c2ccccc2)nc1-c1[c-]c(C(F)(F)F)c(F)cc1F,593,40.4
157321049,Nc1ccc(-c2[c-]cc(F)cc2F)nc1CC(=O)N1CCC(c2ccncc2)C1,540,40.4
58439529,O=C(O)COc1ccc(-n2cnc(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc32)c(-c2[c-]cc(F)cc2F)n1,579,40.4
15950649,O=C(c1ccc(-c2[c-]cc(F)cc2F)nc1)N1CCN(c2ncccn2)CC1,539,40.4
123527214,Fc1[c-]c(-c2ncccc2C2=NCN=CC2)c(F)c(F)c1F,526,40.3
15022688,CCOc1cc(-c2[c-]cc(F)cc2)nc(-c2ccc(F)cc2F)c1,539,40.3
171678721,OCc1c(F)c[c-]c(-c2ccc(CN3CCOCC3)cn2)c1F,545,40.3
166009179,COCCn1[nH+]cc2c1CN(C(O)=Nc1nc(-c3[c-]cc(F)cc3F)ccc1[N+](=O)[O-])C2,540,40.3
140916703,CC(C)(C)p1c2[c-]cccc2c2cccc(-c3cc(-c4ccccc4-c4ccccc4)cc(-c4ccc(F)cc4F)n3)c21,604,40.3
102753272,CCNc1nc(-c2[c-]cc(F)cc2F)c(Cl)cc1Cl,551,40.3
157667830,Cc1ccc(-c2[c-]c(C)c(F)c(-c3cc(C)cc(C(F)(F)F)c3)c2F)nc1,538,40.3
164911002,COc1cc(CC(c2nc(-c3[c-]c(Cl)c(F)cc3F)c3c(c2Cl)[C@@](C)(C(=N)O)CO3)C2CC2)cc(/C=N/C(F)F)c1N,615,40.2
166009185,O=[N+]([O-])c1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1Cc2cn(C3COC3)nc2C1,538,40.2
136012914,CC(C)(C)c1cc(-c2cc(-c3[c-]cccc3O)nc(-c3cc(-c4ccccn4)c(F)cc3F)c2)cc(C(C)(C)C)c1,544,40.2
170120091,C=C1C=C2c3ccccc3C3=CN1C(=C1C(=[F+])C=C(F)C=C1C/C1=C\C45C6=CC27C(c2cc(F)cc(F)c2-c2ccc(c[n+]27)-c2ccccc26)C4[n+]2cc(c(-c4ccc(-c6ccccc6)cc4)cc2-c2[c-]cccc25)-c2ccccc21)C=C3,578,40.2
141344416,COC(=O)c1ccc2nc(-c3[c-]cc(F)cc3F)c(N3CCCC[C@@H]3C)cc2c1,580,40.2
59449560,Fc1c[c-]c(-c2ccc(CCc3ccc(-n4c5ccccc5c5ccccc54)cc3)cn2)c(F)c1,575,40.2
157273220,O=C(Cc1nc(-c2[c-]cc(F)cc2F)ccc1[N+](=O)[O-])N1CC(C(F)c2ncccn2)C1,523,40.2
117901882,CN1CC[C@@](O)(C#Cc2[c-]c(-c3ccc(N)c(C(=N)O)n3)c(F)cc2F)C1=O,600,40.1
123251296,CN=C(O)c1ccc(C)c(OCNc2cccc(-c3[c-]cc(F)cc3F)n2)c1,545,40.1
145952151,CCNCc1cccn1c1nc(-c2[c-]cc(F)cc2F)cc(-c2cc(OC)c(OC)c(OC)c2)c1C#N,559,40.1
140687596,CC(C)(C)c1ccc(S)c(-c2cc([Si](C)(C)C)cc(-c3[c-]cc(F)c(F)c3F)n2)c1,556,40.1
117916204,CN1CC[C@@](C)(C#Cc2[c-]c(-c3ccc(N)c(C(=N)O)n3)c(F)cc2F)C1=O,601,40.1
138488027,N=C(O)Cc1ccc(N(C(=N)O)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,546,40.1
166009177,O=[N+]([O-])c1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1Cc2cnn(C3COC3)c2C1,508,40.1
123944324,CN1CCC(O)(C#Cc2[c-]c(-c3ccc(N)c(C(=N)O)n3)c(F)cc2F)C1=O,600,40.1
144943552,N=C/C=C1/N=C(c2cccnc2-c2[c-]c(F)c(F)c(F)c2F)C=C[NH2+]1,578,40.0
102495140,Cc1cccc(-c2[c-]c(F)c(F)c(F)c2F)n1,541,40.0
57528116,Cc1[c-]c(-c2cc(N(C)C)ccn2)c(F)c(SOOC(F)(F)F)c1F,498,40.0
169265011,CC(C)(F)c1cc(C(CN=CO)c2ccccc2)nc(-c2[c-]c(Cl)c(F)cc2F)c1F,578,40.0
11504498,O=c1ccc2c(-c3[c-]cc(F)cc3F)nc(-c3ccc(F)cc3F)cc2n1-c1c(Cl)cccc1Cl,585,40.0
57806588,Fc1cc(F)c2[c-]c1-c1cccc(n1)CCc1cccc(c1)CCc1cccc-2n1,541,40.0
157044473,Cc1nc2cc(Cl)nc(-c3[c-]cc(F)cc3F)c2nc1C,589,40.0
156047620,CCOC(O)=Nc1cc(-c2cnc3cc(-c4cnn(C)c4C)ccn23)cc(-c2[c-]cc(F)cc2F)n1,537,40.0
164078870,CC(=NC(=O)OCc1ccc(N(C(=N)O)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F)N1CCOC[C@@H]1C,548,40.0
169979679,C=C1C2C(CCC3=CC(F)=C(F)C(=[F+])C3=C3C=C(c4ccccc4)C(C)=CN13)c1ccc[c-]c1-c1cccc[n+]12,560,40.0
169240721,COc1cc(C(O)=NCC2(c3cc4c(c(-c5[c-]c(F)c(F)c(F)c5F)n3)OC[C@]4(C)C(=N)O)CC2)cc(C=NC2CC2)c1N,583,40.0
46195935,Cc1nc([C@@H](C)N=C(O)c2cc(-c3[c-]cc(F)cc3F)nc(-c3cnnn3CC(F)(F)F)c2)no1,540,40.0
20596524,N=C(O)C(c1cc(CN2CCNCC2)cc(-c2[c-]cc(F)cc2F)n1)c1c(Cl)cccc1Cl,538,40.0
115503265,CCCNc1cccc(-c2[c-]c(F)c(F)cc2F)n1,544,40.0
101542282,Fc1cc(F)c(c2c[c-]c(C(F)(F)F)cn2)cc1-c1ccc(C(F)(F)F)cn1,541,40.0
139495242,Fc1c[c-]c(-c2ncccc2-c2ccc3ncsc3n2)c(F)c1Cl,552,39.9
156648678,N#Cc1[c-]c(-c2cc(Cl)cc(Cl)n2)c(F)cc1F,572,39.9
20596523,CN1CCN(Cc2cc(-c3[c-]cc(F)cc3F)nc(C(C(=N)O)c3c(Cl)cccc3Cl)c2)CC1,543,39.9
57749970,Cc1cc(NC(=O)N2CCN(c3cccc(-c4[c-]cc(F)cc4F)n3)CC2)on1,531,39.9
169675339,CCOc1c(C(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC)c3nc(C)c(Cl)cc3c2)C2CC2)nc1-c1[c-]c(Br)c(F)cc1F,584,39.9
123577399,CN1CCC(C#Cc2[c-]c(-c3ccc(N)c(C(N)O)n3)c(F)cc2F)C1=O,574,39.9
140838776,CC1(C)OB(c2ccc(-c3[c-]cc(F)cc3F)nc2)OC1(C)C,542,39.9
18073764,CCOc1cc2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc2cc1OC,579,39.9
170505978,COc1c(F)c[c-]c(-c2cc(C)c3cc(CC(=N)O)ccc3n2)c1F,593,39.9
67961599,CCc1cnc(-c2[c-]cc(F)cc2F)c2cc(C(=O)OC)ccc12,627,39.9
166121325,Cc1nc2cc(C3CCOCC3)nc(-c3[c-]cc(F)cc3F)c2nc1CO,588,39.8
135234338,COCCn1ncc2c1CN(C(O)=Nc1nc(-c3[c-]cc(F)cc3F)ccc1N)C2,529,39.8
166632767,Oc1cc(Oc2cccc(-c3[c-]cc(F)cc3F)n2)ccc1F,551,39.8
58818097,CC=NC(=O)c1ccc(N(C(=N)O)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,563,39.8
145503862,Fc1[c-]c2c(c(F)c1)C1(c3cc(F)cc(F)c3-c3cccc[n+]31)[n+]1ccccc1-2,565,39.8
90094773,Fc1c[c-]c(-c2ncccc2-c2ccn3nccc3n2)c(F)c1Cl,528,39.8
157045368,Cc1cc2c(-c3[c-]cc(F)cc3F)nc(C3CCOCC3)cc2nc1C,580,39.8
58004298,CC1(C)c2c[c-]cc(c2)c2cc(c(F)c(C(F)(F)F)c2F)-c2cccc(n2)C(C)(C)c2cccc1n2,544,39.8
169676306,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC3CC3)c3nn(C4CC4)cc3c2)C2CC2)nc1-c1[c-]c(F)c(F)cc1F,602,39.7
164911229,C=C1C=C(C(O)=NCC(CO)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C=C(OC)C1=N,565,39.7
89587965,O=C(O)c1ccnc(-c2cc(C(=O)O)cc(-c3[c-]cc(F)c(F)c3F)n2)c1,594,39.7
153945936,NC1Oc2c(ccnc2-c2[c-]cc(F)c(F)c2F)C1(N)c1ccc(F)c(Cl)c1,526,39.7
136827431,CC1(C)c2[c-]cc(c3cc(-c4ccccn4)c(F)cc3F)nc2-c2c(O)cccc21,539,39.7
57750026,Cc1noc(NC(=O)N2CCN(c3ccnc(-c4[c-]cc(F)cc4F)c3)CC2)c1C,537,39.7
58658199,CC(C)COc1[c-]cc(c2c(F)ccc(-c3ccccn3)c2F)cc1OCC(C)C,518,39.7
170299561,C=CC(F)c1[c-]c(-c2nc([C@@H](CN=C(O)c3cc(/C=N/C4(F)CC4)c(N)c(OC)c3)c3ccccc3)cc3c2OC[C@]3(C)C(=N)O)c(F)cc1F,555,39.7
169240930,C=C1C=C(C(O)=NC[C@@H](CO)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C=C(OC)C1=N,565,39.7
59645817,CC1(C)c2cc[c-]c(c2)-c2cccc(n2)C(F)(F)c2cccc(n2)-c2cc1c(F)cc2F,554,39.7
3997964,CC(C)c1cccc2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc12,607,39.7
127027038,N#Cc1ccc(-c2cc(OCC3CCNCC3)cnc2-c2[c-]cc(F)cc2F)cc1,573,39.7
58752832,CC1(C)c2[c-]c(c(F)cc2F)-c2cccc(n2)C2CC2(C)c2cccc(n2)-c2cc1c(F)cc2F,550,39.7
4262490,O=C(O)c1cc(-c2[c-]cc(F)cc2F)nc2c(C(F)(F)F)cccc12,610,39.7
161474159,O=C(Cc1nc(-c2[c-]cc(F)cc2F)ccc1[N+](=O)[O-])N1CC(Oc2ncccn2)C1,543,39.6
169979075,C=C1C2C(CCC3=CC(F)=C(F)C(=[F+])C3=C3C=CC(c4ccccc4)=CN13)c1ccc[c-]c1-c1cccc[n+]12,566,39.6
141344740,C[C@H]1CCCCN1c1cc2cc(C(=O)O)ccc2nc1-c1[c-]cc(F)cc1F,560,39.6
170408062,COc1cc(C(O)=NC[C@@](O)(c2cccc(F)c2)c2cc3c(c(-c4[c-]c(C(F)(F)F)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2oc(C3CC3)nc12,575,39.6
153394120,Cc1cnc(CC2CCN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3[N+](=O)[O-])C2)o1,530,39.6
136101756,Cc1cc(OCc2nc(=O)o[nH]2)c(F)c(C)c1Cc1ccc(O)c(-c2[c-]cc(F)c(F)c2F)n1,549,39.6
155403540,CS(=O)(=O)Nc1cc(-c2cnn3cc(-c4cnn(CCN5CCOCC5)c4)ccc23)cc(-c2[c-]cc(F)cc2F)n1,503,39.6
115503266,CCNc1cccc(-c2[c-]c(F)c(F)cc2F)n1,539,39.6
90809442,CCOC(O)c1ccc(N(C(=O)OC(C)(C)C)c2c(F)cccc2F)nc1-c1[c-]cc(F)cc1F,550,39.6
67962602,CC(C)(O)c1nccc(-c2ncc(F)c(N(C(=N)O)c3ccc(C(=N)O)c(-c4[c-]cc(F)cc4F)n3)c2F)n1,568,39.5
162398337,Fc1c(F)c(F)c(-c2nc(-c3ccccn3)ccc2c2[c-]cc(OCc3ccccc3)cc2)c(F)c1F,549,39.5
141428941,CC(=O)C(C(C)=O)(c1cccnc1-c1[c-]cc(F)cc1F)c1cccnc1-c1ccc(F)cc1F,545,39.5
165148837,[2H]C([2H])(c1ccc(-c2[c-]cc(F)cc2F)nc1)C([2H])([2H])c1cc(B2OC(C)(C)C(C)(C)O2)cc(C([2H])([2H])C([2H])([2H])c2ccc(-c3ccc(F)cc3F)nc2)c1,528,39.5
160791636,CC(C)(C)c1cc(P(c2cccc(-c3[c-]cc(F)cc3F)n2)c2cccc(-c3ccc(F)cc3F)n2)cc(C(C)(C)C)c1,535,39.5
169264824,COC(=O)C1(c2cc(Cl)nc(-c3[c-]c(C)c(F)cc3F)c2F)CC1,589,39.5
162266064,Cc1cnc(CC2CCN(C(=O)Cc3nc(-c4[c-]cc(F)cc4F)ccc3[N+](=O)[O-])C2)o1,547,39.5
59646089,CC1(C)c2cccc(n2)-c2[c-]ccc(c2)C(C)(C)c2cc(c(F)cc2F)-c2cccc1n2,547,39.5
71052114,CN1CCN(CC=NC(=O)c2ccc3c(-c4[c-]cc(F)cc4F)nc(N(C(=N)O)c4c(F)cccc4F)cc3c2)CC1,583,39.5
73948964,CC1(C)CN(c2c(F)cc3cc(C(=O)O)c(-c4[c-]cc(F)cc4F)nc3c2F)CCN1,588,39.5
24800576,Fc1ccc(C2(COCc3cc(C(F)(F)F)cc(-c4[c-]cc(F)cc4F)n3)CCNCC2)cc1,519,39.4
166122563,CCc1nc2c(-c3[c-]cc(F)cc3F)nc([C@H]3CCO[C@H](c4cnn(C(C)CC)c4)C3)cc2nc1C,583,39.4
169234289,CCc1cc(C(=O)NC[C@@H](c2ccccc2)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)cc2c1OCCC2,507,39.4
171673547,N=c1[nH][nH]c2ccc(C(=O)N(Cc3ccccc3)Cc3cccc(-c4[c-]cc(F)cc4F)n3)cc12,573,39.4
169234025,CNC1=CC(C(O)=NCC(c2ccccc2)c2cc3c(c(-c4[c-]c(CN)c(F)cc4F)n2)O[N+]2(C)CC32)=CC(=CNC(C)F)C1=N,634,39.4
102753346,CCNc1nc(-c2[c-]cc(F)c(F)c2F)c(Cl)cc1Cl,560,39.4
169979551,C=C1C2C(CCc3c(F)c(F)cc(F)c3-c3cc(C)c(-c4ccccc4)c[n+]31)c1ccc[c-]c1-c1cccc[n+]12,564,39.4
140916668,Cp1c2[c-]cccc2c2cccc(-c3cc(-c4ccccc4)cc(-c4ccc(F)cc4F)n3)c21,602,39.4
153394053,O=[N+]([O-])c1ccc(-c2[c-]cc(F)cc2F)nc1N=C(O)N1CCC(Cn2ccnc2)C1,512,39.4
70382979,O=C(O)c1cc2ccccc2nc1-c1[c-]cc(F)c(F)c1F,583,39.4
170711908,Cc1nc2c(-c3[c-]c(F)c(F)cc3F)nccc2c(=O)n1C,589,39.4
170421947,Cc1[c-]c(-c2nc3c4c(c2F)N=C(OCC25CCCN2C[C@H](F)C5)NC4=NCCNCC[C@H](C)O3)c(F)c(N)c1F,561,39.3
145698897,Cc1cc(C)c(-c2ccnc(-c3[c-]c(-c4ccccn4)c(F)c(C#N)c3F)c2)c(C)c1,518,39.3
141338877,Oc1cnc(-c2[c-]cc(F)cc2F)c2ccccc12,577,39.3
154061394,Nc1ccc(-c2[c-]c(Br)c(F)cc2F)nc1C(=O)[O-],546,39.3
141971315,N=C(O)C(c1cc(CN2CCCNCCC2)cc(-c2[c-]cc(F)cc2F)n1)c1c(O)cccc1Cl,543,39.3
169241218,Cc1c(F)c[c-]c(-c2nc([C@@](O)(CN=C(O)c3cc(OC4CC4)c4nn(C(F)F)cc4c3)C3CC3)cc3c2OC[C@]3(C)C(=N)O)c1F,600,39.3
58661061,Fc1c[c-]c(-c2cccc(N(c3ccccc3)c3cccc(-c4n[nH]c(C(F)(F)F)n4)n3)n2)c(F)c1,528,39.3
18073503,COc1ccc2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc2c1,620,39.3
67688240,Fc1c[c-]c(-c2cccc(-c3ncc4ccccc4n3)n2)c(F)c1,553,39.2
5040174,CCc1cccc2c(C(=O)O)cc(-c3[c-]cc(F)cc3F)nc12,638,39.2
169241407,CCCC(CN=C(O)c1cc(OC)c2nc(C)c(Cl)cc2c1)c1cc2c(c(-c3[c-]cc(F)c(Cl)c3F)n1)CCC2C,576,39.2
